sample_id,municipality_code,prefecture,municipality_name,layer,population_category,region_block,official_site_url,top_page_url,contact_page_url,service_page_url,hub_page_url,article_page_url,selection_reason,notes
S0046,460001,鹿児島県,鹿児島県,prefecture,unknown,kyushu_okinawa,https://www.pref.kagoshima.jp,https://www.pref.kagoshima.jp/,https://www.pref.kagoshima.jp/aa02/otoiawase.html,https://www.pref.kagoshima.jp/ab14/kenko-fukushi/kodomo/teate/kodomoteate3.html,https://www.pref.kagoshima.jp/kurashi/,https://www.pref.kagoshima.jp/kensei/koho/,prefecture_site,custom; 7cat; Google_CSE(010935469551604429717); ReadSpeaker+mojiiro+やさしい日本語; SNS=LINE+FB+X+IG+YT; 多言語
S0264,401005,福岡県,北九州市,municipality,A,kyushu_okinawa,https://www.city.kitakyushu.lg.jp,https://www.city.kitakyushu.lg.jp/,https://www.city.kitakyushu.lg.jp/contents/924_00625.html,https://www.city.kitakyushu.lg.jp/contents/924_10089.html,https://www.city.kitakyushu.lg.jp/kurashi/,https://www.city.kitakyushu.lg.jp/shisei/koho/,designated_city,custom; 5cat; GTM(GTM-5W2D88K); 読み上げ+多言語; chatbot(マイナンバーカード); SNS=IG+YT+LINE; keyword+pageNo(9桁)
S0266,431001,熊本県,熊本市,municipality,A,kyushu_okinawa,https://www.city.kumamoto.jp,https://www.city.kumamoto.jp/,https://www.city.kumamoto.jp/soshiki/,https://www.city.kumamoto.jp/kiji0031996/index.html,https://www.city.kumamoto.jp/life/,https://www.city.kumamoto.jp/shisei/koho/,designated_city,custom(ASP.NET); 12cat; GTM(GTM-K2ZW8KZM); ReadSpeaker+font_size+背景色(青黒白)+やさしい日本語+ふりがな; slick; chatbot(ひごまるコール); SNS=LINE+X+FB+YT; 多言語(5:英中繁韓)+専用アプリ
S0267,402036,福岡県,久留米市,municipality,B,kyushu_okinawa,https://www.city.kurume.fukuoka.jp,https://www.city.kurume.fukuoka.jp/,https://www.city.kurume.fukuoka.jp/soshiki/,https://www.city.kurume.fukuoka.jp/1060manabi/2010kosodate/3050kosodate/jidoteate.html,https://www.city.kurume.fukuoka.jp/1060manabi/,https://www.city.kurume.fukuoka.jp/shisei/koho/,core_city,custom; 11cat; UA(UA-218059833-1)+GA(G-80EV79F7HR); font_size(小中大)+やさしい日本語; carousel(再生停止); chatbot(AIくるっぱ); SNS=YT+LINE; 多言語(英中繁韓+他)
S0268,422011,長崎県,長崎市,municipality,B,kyushu_okinawa,https://www.city.nagasaki.lg.jp,https://www.city.nagasaki.lg.jp/,https://www.city.nagasaki.lg.jp/soshiki/,https://www.city.nagasaki.lg.jp/site/e-kao/6510.html,https://www.city.nagasaki.lg.jp/life/,https://www.city.nagasaki.lg.jp/shisei/koho/,core_city,custom; 7cat; GA(G-69KSXF4EDG); Google_CSE; ReadSpeaker+font_size+背景色(白黒青)+やさしい日本語(ツタエル); slick; SNS=X+FB+YT+LINE; 多言語
S0269,422029,長崎県,佐世保市,municipality,B,kyushu_okinawa,https://www.city.sasebo.lg.jp,https://www.city.sasebo.lg.jp/,https://www.city.sasebo.lg.jp/soshiki/,https://www.city.sasebo.lg.jp/kodomomirai/kodoshie/jidoteate.html,https://www.city.sasebo.lg.jp/kurashi/,https://www.city.sasebo.lg.jp/shisei/koho/,core_city,custom; 5cat; keyword; 緊急情報(外部リンク); carousel(5img); JS必須
S0270,442011,大分県,大分市,municipality,B,kyushu_okinawa,https://www.city.oita.oita.jp,https://www.city.oita.oita.jp/,https://www.city.oita.oita.jp/o029/shisejoho/kohokocho/1268121393592.html,https://www.city.oita.oita.jp/o107/kosodate/ninshin/1269517691993.html,https://www.city.oita.oita.jp/kurashi/,https://www.city.oita.oita.jp/shisei/koho/,core_city,custom; 8cat; ReadSpeaker(customerid=7077); font_size+色合い+keyword; carousel; SNS=LINE; 多言語; 緊急情報(現在なし+RSS)
S0271,452017,宮崎県,宮崎市,municipality,B,kyushu_okinawa,https://www.city.miyazaki.miyazaki.jp,https://www.city.miyazaki.miyazaki.jp/,https://www.city.miyazaki.miyazaki.jp/city/public_relations/hearing/contact.html,https://www.city.miyazaki.miyazaki.jp/education/allowance/362.html,https://www.city.miyazaki.miyazaki.jp/life/,https://www.city.miyazaki.miyazaki.jp/shisei/koho/,core_city,custom; 7cat; GTM(GTM-5GHL5GZ)+UA(UA-35505447-1)+Clarity(mki6jm3aav); Google_CSE; 音声読み上げ+font_size(小標準大)+ふりがな; carousel; chatbot; SNS=X+IG+FB+YT+LINE; 多言語
S0273,472018,沖縄県,那覇市,municipality,B,kyushu_okinawa,https://www.city.naha.okinawa.jp,https://www.city.naha.okinawa.jp/,https://www.city.naha.okinawa.jp/soshiki/,https://www.city.naha.okinawa.jp/child/kosodateouen/1002849/index.html,https://www.city.naha.okinawa.jp/life/,https://www.city.naha.okinawa.jp/shisei/koho/,core_city,custom; 8cat; GA(G-BSL5TZEJ24); font_size+色合い+音声読み上げ; carousel(IG_feed); SNS=LINE+X+IG+YT; Google翻訳(英中繁韓西葡ネパール); nicotto-navi
S0275,402052,福岡県,飯塚市,municipality,C,kyushu_okinawa,https://www.city.iizuka.lg.jp,https://www.city.iizuka.lg.jp/,https://www.city.iizuka.lg.jp/soshiki/,https://www.city.iizuka.lg.jp/kodomoboshi/kenko/kosodate/teate/jidouteate.html,https://www.city.iizuka.lg.jp/life/,https://www.city.iizuka.lg.jp/shisei/koho/,regional_balance,custom(PHP+cgi-bin); 8cat; font_size+色合い+読み上げ(ツタエル)+ひらがな+やさしい日本語; carousel(4img); chatbot; SNS=FB+X+IG+LINE+YT; 多言語(英中繁韓)
S0276,402028,福岡県,大牟田市,municipality,C,kyushu_okinawa,https://www.city.omuta.lg.jp,https://www.city.omuta.lg.jp/,https://www.city.omuta.lg.jp/soshiki/,https://www.city.omuta.lg.jp/kiji0031055/index.html,https://www.city.omuta.lg.jp/life/,https://www.city.omuta.lg.jp/shisei/koho/,regional_balance,custom; 5cat; GA(G-QYTQ13K2FJ)+UA(UA-48534402-1); font_size+背景色(青黒白)+やさしいブラウザ; bxSlider+slick; SNS=FB+X+LINE+YT; 多言語(英中繁韓); FAQ
S0277,402176,福岡県,春日市,municipality,C,kyushu_okinawa,https://www.city.kasuga.fukuoka.jp,https://www.city.kasuga.fukuoka.jp/,https://www.city.kasuga.fukuoka.jp/soshiki/,https://www.city.kasuga.fukuoka.jp/kosodate/kosodate/kosodatesien/1001538/1001539.html,https://www.city.kasuga.fukuoka.jp/life/,https://www.city.kasuga.fukuoka.jp/shisei/koho/,regional_balance,custom; 7cat; GA(G-M1L9HH0Y64)+UA(UA-6732578-2); font_size+色合い+大文字印刷; carousel(再生停止); chatbot(福岡Public-Edia); SNS=YT; keyword+pageID(7桁); 多言語
S0278,402184,福岡県,筑紫野市,municipality,C,kyushu_okinawa,https://www.city.chikushino.fukuoka.jp,https://www.city.chikushino.fukuoka.jp/,https://www.city.chikushino.fukuoka.jp/soshiki/,https://www.city.chikushino.fukuoka.jp/soshiki/49/2217.html,https://www.city.chikushino.fukuoka.jp/life/,https://www.city.chikushino.fukuoka.jp/shisei/koho/,regional_balance,custom; 6cat; GA(G-5ZMXEN9FQL); font_size+背景色(白黒青)+ルビふり; Google_CSE+articleID; banner_rotation; SNS=FB; 多言語; WCAG
S0279,412023,佐賀県,唐津市,municipality,C,kyushu_okinawa,https://www.city.karatsu.lg.jp,https://www.city.karatsu.lg.jp/,https://www.city.karatsu.lg.jp/soshiki/,https://www.city.karatsu.lg.jp/site/kosodate/3457.html,https://www.city.karatsu.lg.jp/life/,https://www.city.karatsu.lg.jp/shisei/koho/,regional_balance,custom; 8cat; GA(G-EKE7PF7MTF); font_size+背景色(白黒青); Google_CSE+pageID; slick; chatbot; SNS(一覧ページ); 多言語
S0280,422045,長崎県,諫早市,municipality,C,kyushu_okinawa,https://www.city.isahaya.nagasaki.jp,https://www.city.isahaya.nagasaki.jp/,https://www.city.isahaya.nagasaki.jp/soshiki/,https://www.city.isahaya.nagasaki.jp/soshiki/18/12885.html,https://www.city.isahaya.nagasaki.jp/life/,https://www.city.isahaya.nagasaki.jp/shisei/koho/,regional_balance,custom; 8cat; GA(G-YT4QS4R89C); Google_CSE; font_size+背景色(白黒青)+音声読み上げ; KanaboVoice(host_id:city.isahaya); slick; skip-link
S0281,432024,熊本県,八代市,municipality,C,kyushu_okinawa,https://www.city.yatsushiro.lg.jp,https://www.city.yatsushiro.lg.jp/,https://www.city.yatsushiro.lg.jp/list02069.html,https://www.city.yatsushiro.lg.jp/kiji00323684/index.html,https://www.city.yatsushiro.lg.jp/life/,https://www.city.yatsushiro.lg.jp/shisei/koho/,regional_balance,custom; 6cat; GA(G-L25YNL5GR7); bxSlider(fade60s); keyword(kumamoto-net API); SNS=LINE+FB+X; 多言語(英中繁韓); GoogleMapsAPI
S0282,442020,大分県,別府市,municipality,C,kyushu_okinawa,https://www.city.beppu.oita.jp,https://www.city.beppu.oita.jp/,https://www.city.beppu.oita.jp/soshiki/,https://www.city.beppu.oita.jp/kosodate/teatejyosei/detail15.html,https://www.city.beppu.oita.jp/seikatu/,https://www.city.beppu.oita.jp/shisei/koho/,regional_balance,custom; 7cat; GTM(GTM-KRVSD9J)+UA(UA-8368041-1); Google_CSE; font_size+背景色; chatbot(生成AI子育て); SNS=X+FB+LINE+IG; 多言語(英韓簡繁); GoogleSheetsAPI(緊急); carousel(6slides)
S0283,452025,宮崎県,都城市,municipality,C,kyushu_okinawa,https://www.city.miyakonojo.miyazaki.jp,https://www.city.miyakonojo.miyazaki.jp/,https://www.city.miyakonojo.miyazaki.jp/soshiki/,https://www.city.miyakonojo.miyazaki.jp/soshiki/66/3008.html,https://www.city.miyakonojo.miyazaki.jp/life/,https://www.city.miyakonojo.miyazaki.jp/shisei/koho/,population_top,custom; 6cat; GA(G-5H3BNLF85P)+UA(UA-36241027-1); Google_CSE+pageNo; font_size+背景色(白黒青)+読み上げ+ふりがな+やさしい日本語(tsutaeru); chatbot(nakanohito UL966); skip-link; SNS=FB+LINE
S0284,452033,宮崎県,延岡市,municipality,C,kyushu_okinawa,https://www.city.nobeoka.miyazaki.jp,https://www.city.nobeoka.miyazaki.jp/,https://www.city.nobeoka.miyazaki.jp/soshiki/,https://www.city.nobeoka.miyazaki.jp/soshiki/32/1069.html,https://www.city.nobeoka.miyazaki.jp/life/,https://www.city.nobeoka.miyazaki.jp/shisei/koho/,regional_balance,custom; 5cat; GTM(GTM-594BKD)+GA(G-M91YNT3GPX); Google_CSE; ReadSpeaker+font_size+背景色(白黒青); slick; chatbot(UL1908); skip-link; SNS=FB+LINE+YT; 多言語
S0285,462187,鹿児島県,霧島市,municipality,C,kyushu_okinawa,https://www.city-kirishima.jp,https://www.city-kirishima.jp/,https://www.city-kirishima.jp/soshiki/,https://www.city-kirishima.jp/jidou/kosodate/kosodate/josesedo/jidoteate.html,https://www.city-kirishima.jp/kurashi/,https://www.city-kirishima.jp/shisei/koho/,regional_balance,custom(CGI); 6cat; ReadSpeaker+font_size+色合い; skip-link; SNS=FB+専用アプリ; 緊急情報(被災住宅); 多言語
S0287,472085,沖縄県,浦添市,municipality,C,kyushu_okinawa,https://www.city.urasoe.lg.jp,https://www.city.urasoe.lg.jp/,https://www.city.urasoe.lg.jp/soshiki/,https://www.city.urasoe.lg.jp/doc/6286e499dafd8c70a71c114a/,https://www.city.urasoe.lg.jp/category/bunya/,https://www.city.urasoe.lg.jp/shisei/koho/,regional_balance,Joruri CMS; 6cat; GA(G-6F8EPSSBG5)+UA(UA-37964506-1); Joruri_search; font_size(拡大標準縮小)+背景色(標準黄青黒)+読み上げ+ふりがな(ひらがな+ローマ字); skip-link; SNS=FB+X+IG+LINE+YT; 多言語
S0288,472051,沖縄県,宜野湾市,municipality,C,kyushu_okinawa,https://www.city.ginowan.lg.jp,https://www.city.ginowan.lg.jp/,https://www.city.ginowan.lg.jp/soshiki/,https://www.city.ginowan.lg.jp/soshiki/fukushi/3/1/1/2/14827.html,https://www.city.ginowan.lg.jp/kosodate_kyoiku/,https://www.city.ginowan.lg.jp/shisei/koho/,regional_balance,SMART CMS; 6cat; GTM(GTM-NCL6SX3); keyword+ライフシーン; font_size(小標準大)+背景色(黒青白); chatbot(FAQ); skip-link; 多言語
S0289,406040,福岡県,添田町,municipality,D,kyushu_okinawa,https://www.town.soeda.fukuoka.jp,https://www.town.soeda.fukuoka.jp/,https://www.town.soeda.fukuoka.jp/soshiki/kenkoukosodateouen-ka/more.html,https://www.town.soeda.fukuoka.jp/bunya/life-teate-jyosei/,https://www.town.soeda.fukuoka.jp/bunya/kurashi/,https://www.town.soeda.fukuoka.jp/shisei/koho/,rural_representative,custom; 5cat; GA(G-W37CSEVYV0); slick; font_size+背景色(白黒青)+ふりがな+やさしい日本語(tsutaeruMO); skip-link; keyword+pageID; 多言語; RSS
S0290,413879,佐賀県,玄海町,municipality,D,kyushu_okinawa,https://www.town.genkai.lg.jp,https://www.town.genkai.lg.jp/,https://www.town.genkai.lg.jp/soshiki/,https://www.town.genkai.lg.jp/soshiki/24/83764.html,https://www.town.genkai.lg.jp/life/,https://www.town.genkai.lg.jp/shisei/koho/,rural_representative,custom; 4cat; GA(G-P4J0KLRT3H)+UA(UA-119698549-1); Google_CSE; font_size(標準拡大)+背景色(白青黒); skip-link; 防災メール; /ssi/css/; carousel; 多言語; domain=town.genkai.lg.jp(roster:town.genkai.saga.jp)
S0291,422118,長崎県,五島市,municipality,D,kyushu_okinawa,https://www.city.goto.nagasaki.jp,https://www.city.goto.nagasaki.jp/,https://www.city.goto.nagasaki.jp/soshiki/,https://www.city.goto.nagasaki.jp/s029/010/020/010/020/010/20190310004528.html,https://www.city.goto.nagasaki.jp/li/kurashi/,https://www.city.goto.nagasaki.jp/shisei/koho/,island_municipality,custom; 5cat; GA(G-16FGEGNKFK); keyword(まるごとうサーチ); font_size+色合い+音声読み上げ; skip-link×2; 緊急速報; carousel(再生停止); 多言語(5:英韓簡繁越); RSS
S0292,423831,長崎県,小値賀町,municipality,D,kyushu_okinawa,https://www.town.ojika.lg.jp,https://www.town.ojika.lg.jp/,https://www.town.ojika.lg.jp/soshiki/hukushijumusho/1/3/225.html,https://www.town.ojika.lg.jp/soshiki/hukushijumusho/1/3/225.html,https://www.town.ojika.lg.jp/kurashi_tetsuzuki/,https://www.town.ojika.lg.jp/news_list.html,island_municipality,SMART CMS; 4cat; GTM(GTM-KVB9C5XB); keyword+pageID; skip-link; 防災行政無線; carousel(8slides); 日本語のみ; domain=town.ojika.lg.jp(roster:ojika.net)
S0293,434248,熊本県,南小国町,municipality,D,kyushu_okinawa,https://www.town.minamioguni.lg.jp,https://www.town.minamioguni.lg.jp/,https://www.town.minamioguni.lg.jp/gyousei/gyousei/ka-shoukai.html,https://www.town.minamioguni.lg.jp/kosodate/josei/tokubetsu-jidou-fuyou-teate.html,https://www.town.minamioguni.lg.jp/living/,https://www.town.minamioguni.lg.jp/gyousei/koho/,rural_representative,custom; 6cat; GTM(GTM-NLRH5S6); bxSlider; font_size(小中大); skip-link; 重要なお知らせ; SNS=LINE; 多言語(5); FullCalendar; PHP
S0294,434841,熊本県,水上村,municipality,D,kyushu_okinawa,https://www.vill.mizukami.lg.jp,https://www.vill.mizukami.lg.jp/,https://www.vill.mizukami.lg.jp/q/aview/30/87.html,https://www.vill.mizukami.lg.jp/q/list/1105.html,https://www.vill.mizukami.lg.jp/q/list/1105.html,https://www.vill.mizukami.lg.jp/,rural_representative,custom; 5cat; GA(G-TFP7L5VPKK); keyword(AJAX); bxSlider(4slides); 防災サイト; SNS=LINE+FB+IG; 多言語(英簡繁韓); ASHX
S0295,443417,大分県,姫島村,municipality,D,kyushu_okinawa,https://www.himeshima.jp,https://www.himeshima.jp/,https://www.himeshima.jp/kurashi/yakuba/,https://www.himeshima.jp/kurashi/yakuba/,https://www.himeshima.jp/kurashi/,https://www.himeshima.jp/,island_municipality,WordPress; 6cat; GTM(GTM-P2GWVJ6); no_search; font_size(小中大); slick(center+video); 緊急(フェリー運航); GTranslate(英日); VK_All_in_One
S0296,454303,宮崎県,椎葉村,municipality,D,kyushu_okinawa,https://www.vill.shiiba.miyazaki.jp,https://www.vill.shiiba.miyazaki.jp/,https://www.vill.shiiba.miyazaki.jp/admin.php,https://www.vill.shiiba.miyazaki.jp/welfare/growth/supportprojects.php,https://www.vill.shiiba.miyazaki.jp/welfare/,https://www.vill.shiiba.miyazaki.jp/,rural_representative,custom(PHP); 4cat; GA(G-DM01QP3F4D)+UA(UA-46269361-1); jQuery_Cycle(scrollLeft); font_size(標準拡大)+背景色(白黒); 緊急情報(RSS); 多言語(英繁簡韓); SNS=YT+note; 秘境
S0297,454311,宮崎県,西米良村,municipality,D,kyushu_okinawa,https://www.vill.nishimera.lg.jp,https://www.vill.nishimera.lg.jp/,https://www.vill.nishimera.lg.jp/village/category/c-00-admininfo/c-13,https://www.vill.nishimera.lg.jp/village/a-00-villagelife/a-05/10000302,https://www.vill.nishimera.lg.jp/village/category/a-00-villagelife/,https://www.vill.nishimera.lg.jp/,rural_representative,WordPress 4.7.3; 4cat; UA(UA-97190873-1); Google_CSE; font_size(100%116%131%); 日本語のみ; マスコット=ホイホイくん
S0299,463043,鹿児島県,十島村,municipality,D,kyushu_okinawa,https://www.tokara.jp,https://www.tokara.jp/,https://www.tokara.jp/profile/,https://www.tokara.jp/health/kids/,https://www.tokara.jp/lifecycle/kodomo/,https://www.tokara.jp/kouhoushi/,island_municipality,WordPress; 8cat; UA(UA-1143819-1); MetaSlider(flexslider); font_size(標準拡大)+背景色(白黒黄); 緊急(火口立入禁止); 英語; SNS=IG+FB+YT; RSS; トカラ列島
S0300,472140,沖縄県,宮古島市,municipality,D,kyushu_okinawa,https://www.city.miyakojima.lg.jp,https://www.city.miyakojima.lg.jp/,https://www.city.miyakojima.lg.jp/soshiki/,https://www.city.miyakojima.lg.jp/kurashi/kodomo/jidou/kodomo.html,https://www.city.miyakojima.lg.jp/kurashi/,https://www.city.miyakojima.lg.jp/gyosei/kouhou/,island_municipality,custom; 5cat; GA(G-BK9J2X9DMS); Google_CSE; font_size(小大)+背景色(白黒青黄); skip-link; SNS=LINE+FB+X; エコアイランド; 離島
